,car_type,bat_cap,location,netto_charging_capacity,SoC_start,SoC_end,chargingdemand,charge_time,park_start,park_end,drive_start,drive_end,consumption
0,bev_mini,30,6_home,3.7,0.0,0.9928591906345838,0.0,30,1,30,0,0,0.0
1,bev_mini,30,driving,0.0,0.9928591906345838,0.9652193194224626,0.0,0,0,0,31,32,0.8291961363636364
2,bev_mini,30,2_school,0.0,0.9652193194224626,0.9652193194224626,0.0,0,33,62,0,0,0.0
3,bev_mini,30,driving,0.0,0.9652193194224626,0.9387040151800384,0.0,0,0,0,63,64,0.7954591272727272
4,bev_mini,30,6_home,0.0,0.9387040151800384,0.9387040151800384,0.0,0,65,115,0,0,0.0
5,bev_mini,30,driving,0.0,0.9387040151800384,0.9292606969982202,0.0,0,0,0,116,117,0.2832995454545455
6,bev_mini,30,0_work,0.0,0.9292606969982202,0.9292606969982202,0.0,0,118,148,0,0,0.0
7,bev_mini,30,driving,0.0,0.9292606969982202,0.8788956439679172,0.0,0,0,0,149,151,1.5109515909090911
8,bev_mini,30,3_shopping,0.0,0.8788956439679172,0.8788956439679172,0.0,0,152,154,0,0,0.0
9,bev_mini,30,driving,0.0,0.8788956439679172,0.805228551846705,0.0,0,0,0,155,157,2.210012763636364
10,bev_mini,30,6_home,0.0,0.805228551846705,0.805228551846705,0.0,0,158,212,0,0,0.0
11,bev_mini,30,driving,0.0,0.805228551846705,0.7389463579073111,0.0,0,0,0,213,216,1.988465818181818
12,bev_mini,30,0_work,0.0,0.7389463579073111,0.7389463579073111,0.0,0,217,258,0,0,0.0
13,bev_mini,30,driving,0.0,0.7389463579073111,0.714438568816402,0.0,0,0,0,259,260,0.7352336727272727
14,bev_mini,30,5_leisure,0.0,0.714438568816402,0.714438568816402,0.0,0,261,316,0,0,0.0
15,bev_mini,30,driving,0.0,0.714438568816402,0.6719920324527656,0.0,0,0,0,317,318,1.273396090909091
16,bev_mini,30,0_work,0.0,0.6719920324527656,0.6719920324527656,0.0,0,319,352,0,0,0.0
17,bev_mini,30,driving,0.0,0.6719920324527656,0.6549070857860989,0.0,0,0,0,353,354,0.5125484
18,bev_mini,30,6_home,0.0,0.6549070857860989,0.6549070857860989,0.0,0,355,406,0,0,0.0
19,bev_mini,30,driving,0.0,0.6549070857860989,0.6142940615436747,0.0,0,0,0,407,408,1.2183907272727272
20,bev_mini,30,0_work,0.0,0.6142940615436747,0.6142940615436747,0.0,0,409,444,0,0,0.0
21,bev_mini,30,driving,0.0,0.6142940615436747,0.5434836524527656,0.0,0,0,0,445,457,2.124312272727273
22,bev_mini,30,4_private/ridesharing,11.0,0.5434836524527656,1.0,13.695490426417031,5,458,506,0,0,0.0
23,bev_mini,30,driving,0.0,1.0,0.9754922109090909,0.0,0,0,0,507,509,0.7352336727272727
24,bev_mini,30,5_leisure,0.0,0.9754922109090909,0.9754922109090909,0.0,0,510,520,0,0,0.0
25,bev_mini,30,driving,0.0,0.9754922109090909,0.9570202863636363,0.0,0,0,0,521,522,0.5541577363636364
26,bev_mini,30,4_private/ridesharing,0.0,0.9570202863636363,0.9570202863636363,0.0,0,523,528,0,0,0.0
27,bev_mini,30,driving,0.0,0.9570202863636363,0.92437081,0.0,0,0,0,529,531,0.9794842909090908
28,bev_mini,30,5_leisure,11.0,0.92437081,0.92437081,0.0,0,532,543,0,0,0.0
29,bev_mini,30,driving,0.0,0.92437081,0.877108719090909,0.0,0,0,0,544,552,1.4178627272727273
30,bev_mini,30,6_home,0.0,0.877108719090909,0.877108719090909,0.0,0,553,608,0,0,0.0
31,bev_mini,30,driving,0.0,0.877108719090909,0.8628804554545454,0.0,0,0,0,609,610,0.42684790909090914
32,bev_mini,30,4_private/ridesharing,0.0,0.8628804554545454,0.8628804554545454,0.0,0,611,630,0,0,0.0
33,bev_mini,30,driving,0.0,0.8628804554545454,0.8444789318181818,0.0,0,0,0,631,633,0.5520457090909092
34,bev_mini,30,5_leisure,0.0,0.8444789318181818,0.8444789318181818,0.0,0,634,656,0,0,0.0
35,bev_mini,30,driving,0.0,0.8444789318181818,0.8311661281818181,0.0,0,0,0,657,658,0.39938410909090916
36,bev_mini,30,6_home,0.0,0.8311661281818181,0.8311661281818181,0.0,0,659,694,0,0,0.0
37,bev_mini,30,driving,0.0,0.8311661281818181,0.8043120281818181,0.0,0,0,0,695,698,0.8056230000000001
38,bev_mini,30,2_school,0.0,0.8043120281818181,0.8043120281818181,0.0,0,699,730,0,0,0.0
39,bev_mini,30,driving,0.0,0.8043120281818181,0.7853410099999999,0.0,0,0,0,731,734,0.5691305454545456
40,bev_mini,30,6_home,0.0,0.7853410099999999,0.7853410099999999,0.0,0,735,790,0,0,0.0
41,bev_mini,30,driving,0.0,0.7853410099999999,0.7740641796969696,0.0,0,0,0,791,792,0.3383049090909091
42,bev_mini,30,0_work,0.0,0.7740641796969696,0.7740641796969696,0.0,0,793,816,0,0,0.0
43,bev_mini,30,driving,0.0,0.7740641796969696,0.6769491175757575,0.0,0,0,0,817,819,2.913451863636364
44,bev_mini,30,3_shopping,11.0,0.6769491175757575,0.6769491175757575,0.0,0,820,824,0,0,0.0
45,bev_mini,30,driving,0.0,0.6769491175757575,0.5959988266666666,0.0,0,0,0,825,827,2.4285087272727273
46,bev_mini,30,0_work,0.0,0.5959988266666666,0.5959988266666666,0.0,0,828,862,0,0,0.0
47,bev_mini,30,driving,0.0,0.5959988266666666,0.5619392363636363,0.0,0,0,0,863,865,1.021787709090909
48,bev_mini,30,6_home,0.0,0.5619392363636363,0.5619392363636363,0.0,0,866,891,0,0,0.0
