,car_type,bat_cap,location,netto_charging_capacity,SoC_start,SoC_end,chargingdemand,charge_time,park_start,park_end,drive_start,drive_end,consumption
0,bev_mini,30,6_home,11.0,0.0,1.0,0.0,27,1,27,0,0,0.0
1,bev_mini,30,driving,0.0,1.0,0.9538864393939394,0.0,0,0,0,28,29,1.3834068181818184
2,bev_mini,30,0_work,11.0,0.9538864393939394,0.9538864393939394,0.0,0,30,68,0,0,0.0
3,bev_mini,30,driving,0.0,0.9538864393939394,0.9405736357575757,0.0,0,0,0,69,70,0.39938410909090916
4,bev_mini,30,6_home,11.0,0.9405736357575757,1.0,1.7827909272727294,26,71,121,0,0,0.0
5,bev_mini,30,driving,0.0,1.0,0.7870368363636363,0.0,0,0,0,122,128,6.38889490909091
6,bev_mini,30,0_work,11.0,0.7870368363636363,1.0,6.388894909090911,35,129,164,0,0,0.0
7,bev_mini,30,driving,0.0,1.0,0.9791429103030304,0.0,0,0,0,165,166,0.6257126909090909
8,bev_mini,30,6_home,11.0,0.9791429103030304,0.9791429103030304,0.0,0,167,215,0,0,0.0
9,bev_mini,30,driving,0.0,0.9791429103030304,0.8981926193939395,0.0,0,0,0,216,218,2.4285087272727273
10,bev_mini,30,0_work,11.0,0.8981926193939395,1.0,3.0542214181818164,25,219,244,0,0,0.0
11,bev_mini,30,driving,0.0,1.0,0.947408756060606,0.0,0,0,0,245,252,1.5777373181818182
12,bev_mini,30,3_shopping,11.0,0.947408756060606,0.947408756060606,0.0,0,253,256,0,0,0.0
13,bev_mini,30,driving,0.0,0.947408756060606,0.9076909512121212,0.0,0,0,0,257,258,1.1915341454545454
14,bev_mini,30,6_home,11.0,0.9076909512121212,1.0,2.7692714636363647,4,259,263,0,0,0.0
15,bev_mini,30,driving,0.0,1.0,0.8859336509090909,0.0,0,0,0,264,267,3.421990472727273
16,bev_mini,30,5_leisure,0.0,0.8859336509090909,0.8859336509090909,0.0,0,268,310,0,0,0.0
17,bev_mini,30,driving,0.0,0.8859336509090909,0.8434871145454546,0.0,0,0,0,311,315,1.273396090909091
18,bev_mini,30,0_work,11.0,0.8434871145454546,1.0,4.695386563636363,21,316,336,0,0,0.0
19,bev_mini,30,driving,0.0,1.0,0.9112443357575758,0.0,0,0,0,337,339,2.662669927272727
20,bev_mini,30,6_home,11.0,0.9112443357575758,1.0,2.6626699272727263,45,340,410,0,0,0.0
21,bev_mini,30,driving,0.0,1.0,0.9684312727272727,0.0,0,0,0,411,412,0.9470618181818181
